"ciso_primary_key","mailpieceid","parcelidcode","detailsequence","createdtimestamp","mailerid","sourceid","ServiceTypeCode","applicationid","constructcode","mailclasscode","USPSDimensionalHeight","USPSDimensionalLength","USPSDimensionalWidth","customerrecordstartdate","delinked","MID_LAST_UPD_USERID","MID_LAST_UPD_DATE","CRID","CRID_cmra_flag","CRID_msp_flag","UBK","icr","ict_filedate","manifest","manifest_createdtimestamp","manifestid","icr_or_manifest","spef","prtnrscan_createdtimestamp","prtnrscan_eventcode","symbology_mismatch","scanned","firstscan_createdtimestamp","firstscan_eventcode","firstscan_zipcode","firstscan_Longitude","firstscan_Latitude","firstscan_CITY","firstscan_STATECODE","firstscan_STATENAME","firstscan_COUNTYNM","startacceptancezipcode","startacceptance_Longitude","startacceptance_Latitude","startacceptance_CITY","startacceptance_STATECODE","startacceptance_COUNTYNM","deliveryzipcode","ptsaddressid","destaddress_zipcode","destaddress_CITY","destaddress_STATENAME","destaddress_STATECODE","destaddress_Longitude","destaddress_Latitude","ptsphysicaladdressid","physaddress_zipcode","physaddress_CITY","physaddress_STATENAME","ptsreturnaddressid","returnaddress_zipcode","returnaddress_CITY","returnaddress_STATENAME","returnaddress_STATECODE","firstscan_dest_zone","start_dest_zone","firstscan_zone_gt_start_zone","firstzip_startzip_diff"
4200478129613,"03f6c46e01a46d87e4fe3ac84487bf46ec7b025be5dd43b18156175da7ca6d6d","e64c18571080f47937207031b35f680817cfec26004be46543d0a20910106c19","02215112",2024-05-01 11:59:34,"dc7f850983d7b7ebc36de693076775ecb90c269e8467014bfa1ec47b9930e001",NA,"001",92,"C04","G0",2.56,8.74,5.67,2013-08-22,NA,"5c54b8c3d7085cb6d1399d531df916b67179c926493dfb6bba4b85e6d79a3393",2016-08-18,"711a25fed490bed6f448fd3fb80f8061e2deda0e5dacb474061c650a4b6e28e4","N","N","cd6853e851f36c953c38cd844debb2fc6c241f2c1207f27d11efbafbf09a672b",0,NA,1,2024-05-01 11:59:34,"87d019796bbd206c7b4a1c7b94a4869bad581f58ceb1dbb4e47e90c8ec4cf55a",1,0,NA,NA,NA,1,2024-05-01 23:31:09,"10","53154",-87.903062,42.88606,"Oak Creek","WI","Wisconsin","Milwaukee","53532",-89.333063,43.236225,"Deforest","WI","Dane","45014","71239a5ffb8097063724ef3fdb6630afacd51d79d06e82fa20fa1d2367882299","45014","Fairfield","Ohio","OH",-84.56226,39.33444,"71239a5ffb8097063724ef3fdb6630afacd51d79d06e82fa20fa1d2367882299","45014","Fairfield","Ohio","ba23957c886f04d839cc77ecebafa07d843a49c32be83a4322c3d3c5eca2e9ce","53532","Deforest","Wisconsin","WI",4,4,0,TRUE
4200478129614,"de3bd2e58be05b5b7a732226582e1001e65afbb46b24213c78366cb9cfcf2d34","7327d9fd7f023982a63b54aa4160ceda6c47b0d8da9478faf78e3b0c6f6519f1","70938620",2024-05-01 00:56:43,"32aa30aa25b484ccfe6eb3a38a6d7a93605de5069bec25ebb9227d78b80a9627",NA,"001",92,"C03","G0",5.91,8.86,4.92,2012-12-20,NA,"84d4be45f56e36e5be037fd6948c8069bf2f2f7b3f18620693ae316604e31be4",2011-02-18,"d151e8231e35bf66dc963fcfe4c3f73e8e716d39e6d708c6160fb5a20e4e1235","N",NA,"0094471005a56cb83d6ea986fbb34c5f056a7906701151be11280f4efff850a7",0,NA,1,2024-05-01 04:53:31,"86da85b75c4d5cb78aec3b135b71a321af9028d82ed7ac294fed3bc51fed7ca9",1,0,NA,NA,NA,1,2024-05-01 00:56:43,"10","76161",-97.353001,32.805706,"Fort Worth","TX","Texas","Tarrant","76137",-97.29343,32.859978,"Fort Worth","TX","Tarrant","77084","fc5ac866d5689fad80044cb0fbb531bafdc30214b510a4ce3a31bc70e7689f39","77084","Houston","Texas","TX",-95.640017,29.82114,"fc5ac866d5689fad80044cb0fbb531bafdc30214b510a4ce3a31bc70e7689f39","77084","Houston","Texas",NA,NA,NA,NA,NA,3,3,0,TRUE
4200478129615,"c564f7ef66dd69fcd7b6a7fb17c7351a42db2c84fe31f88e180e81fab57c9ac3","d5a868f0ba3d1485db5ffc5ab01e83990c6983c7cce59747e844144447226351","15579283",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C03","G0",1.57,10.04,13.39,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:15:19,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","76179","2cb864cc1af6df280cf80ceb0b5069c3560e451dda467688c81c0e05cf239fd6","76179","Fort Worth","Texas","TX",-97.43322,32.9064,"2cb864cc1af6df280cf80ceb0b5069c3560e451dda467688c81c0e05cf239fd6","76179","Fort Worth","Texas",NA,NA,NA,NA,NA,5,5,0,TRUE
4200478129616,"676422d44d267ca032afdfced04a041e55cbacc7244677ecf85f5f82e72d9bda","f01fb2c9868ddc17c77172f8c2bb60b15e9f46d94396674c9ffe1c6e2fafe792","15580647",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",2.95,14.13,10.43,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:10:15,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","89128","0979c9dc9ac53603ee3e5054001364e44e286e574696f4551d2b56b0b4ce1ff0","89128","Las Vegas","Nevada","NV",-115.296213,36.196444,"0979c9dc9ac53603ee3e5054001364e44e286e574696f4551d2b56b0b4ce1ff0","89128","Las Vegas","Nevada",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129617,"12290248bb555c934c621a952a16d6dcc88072f9554832c784aafe64031faa35","f0d63dfa63dfb157931a16ff80e19fd1a7b4413968ac1e65bc7601c2cda1387f","15583846",2024-05-01 20:25:01,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C03","G0",2.76,14.37,11.02,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 20:25:01,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","67138","a07c858061364f16eff6e03c6d60f7c562dc3c5706c336034037c5d0f3addad2","67138","Sharon","Kansas","KS",-98.415419,37.251556,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,TRUE
4200478129618,"de2736bf46e4703eaf7b3994bca9991c35b25be20e5dce0c61124461655d28cb","b167da72d3a176cdf2a2c481913b2442f7e06f867f4ee89d23adc1176b2b9146","15594705",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",2.95,11.61,14.57,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:10:15,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","92211","6dde18325cebdc385d7643a4e9041aaf6f67926c27a3e775a96a70dfa12770aa","92211","Palm Desert","California","CA",-116.330491,33.746188,"6dde18325cebdc385d7643a4e9041aaf6f67926c27a3e775a96a70dfa12770aa","92211","Palm Desert","California",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129619,"9d11fee1ac413d8b0192c78a71161e8d241fc20b07e941665a9672728ec9e9de","d038c6b9a1d1ac083e9497be20a40b96bec40c3b49da184ef4e2360d588bf3fd","15595665",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",1.57,11.42,10.04,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:10:15,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","88048","0eec072162ac84868fc87ffdb3f6192a8affe649f55bd7d672f4233d4d7ca8c5","88048","Mesquite","New Mexico","NM",-106.651884,32.103494,"0eec072162ac84868fc87ffdb3f6192a8affe649f55bd7d672f4233d4d7ca8c5","88048","Mesquite","New Mexico",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129620,"ad1469509a364938084ab27ab0dbdac8d512b488271cbb445ea4668f22b35378","e825ca39160250bdb676b789c4568d1fd742e482817cb23b5beeabf0c3102d0b","15613000",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C03","G0",1.77,14.96,11.42,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:10:15,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","58852","4f07e9999b2e930b8ddf17d0711dc5967e273ea0685a07458d042b029a337365","58852","Tioga","North Dakota","ND",-102.97146,48.38736,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,TRUE
4200478129621,"a28844f59aa260e0ce3a572ca83a1bc3145f3b6014717872b0f9f3d3e740815a","1348268be61e4787a4bcd57d8b981a36fe5d3610110393bd5e11780fffa09b79","15619163",2024-05-01 20:55:11,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C03","G0",2.36,13.39,16.14,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 20:55:11,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","85040","2df0d64cdc7e5daa44decb670274409e825304fff5f9da6d110f0b96ca2a3cb0","85040","Phoenix","Arizona","AZ",-112.026341,33.408851,"2df0d64cdc7e5daa44decb670274409e825304fff5f9da6d110f0b96ca2a3cb0","85040","Phoenix","Arizona",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129622,"6f6795f019acdc91c45f993030f8c9b51b3a63571318ceb4661fdd58db9129df","aeaa57c88ed25bba4a827e72bcc2798cfdf4836bd2102fcd201244da9f26f2d9","15633145",2024-05-01 20:50:10,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",1.97,14.17,10.43,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 20:50:10,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","12721","3693a18dcd7ffbfbda732a783d60b04ab495876f35791a74ce05e5f153665de9","12721","Bloomingburg","New York","NY",-74.452492,41.551493,"3693a18dcd7ffbfbda732a783d60b04ab495876f35791a74ce05e5f153665de9","12721","Bloomingburg","New York",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129623,"b69736f826510af4450dfbf642dff3b091696e81dfaefe9eac334a6c76fb3008","9fa8886f0e11d5846eb5ef4e6a120f05b72702936e83e12d598244fe4b7d97ac","15636580",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",1.77,12.01,14.57,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:45:22,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","55128","0324bdfccfd43d4248fced3e92599cb9ba5ee7cc2937bf9d2de23f058299cb02","55128","Saint Paul","Minnesota","MN",-92.96412,45.00726,"194c0ade4366796c9c30ea9b47ca92bcf2639d1de8d25e7e271af1a5b544a544","55128","Saint Paul","Minnesota",NA,NA,NA,NA,NA,3,3,0,TRUE
4200478129624,"776530bde21fd0beaf5a2bb556811c00bd7d553546444b8a5dde2898f9c94277","886a470d728c9e5e6fafffe81487b6b4394053215a8c98881aa985d34b242ec9","15644684",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C03","G0",2.95,8.86,13.19,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:40:27,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","97733","1fa0f1052db75b18b450390cc92bf600c0cf0485fe213024209947cfa5398922","97733","Crescent","Oregon","OR",-121.741618,43.509329,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129625,"3e1f73e7b09576676c65d066822d53945fde6520ce2cbfc32552a23853056091","20354e75f680e8209a4647639063ab210c8b683ee1fc694998d7c05ca48c5afb","15644882",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",4.92,11.02,11.02,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:55:27,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","90046","e32c859e0bec5db8073d7069804346c80948b0057a96252fe3eaf2c1a45a0255","90046","Los Angeles","California","CA",-118.366794,34.105576,"e32c859e0bec5db8073d7069804346c80948b0057a96252fe3eaf2c1a45a0255","90046","Los Angeles","California",NA,NA,NA,NA,NA,7,7,0,TRUE
4200478129626,"369717d03dce68c60aa619695a86dec111a617e79d14db10103bce013511ed9d","a2a61ef413549764b2172760297bc72df33cae999da2a20107feda2755d50aec","15645803",2024-05-01 21:00:29,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C01","G0",4.33,10.24,9.45,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 21:55:28,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","95376","7453109f7d8d30e768a19bfd5680953f5f3b5551e8d380b108ab597cd0fb504f","95376","Tracy","California","CA",-121.418973,37.732544,"7453109f7d8d30e768a19bfd5680953f5f3b5551e8d380b108ab597cd0fb504f","95376","Tracy","California",NA,NA,NA,NA,NA,6,7,0,TRUE
4200478129627,"b162a9d39810951396c1b9892f8c1607f117b9561872995d04c3a1b7895efcac","f6b274a7c3db1b999deb359061f6268e46c35072e6a49bcbba70af6b74403dc8","15654027",2024-05-01 20:50:07,"52fa76cc66a8aa538f3fbf9107ca8ec8dec6c62e464d4b0c30bd0c41252a8ebd",NA,"001",92,"C03","G0",1.97,11.22,13.39,2011-03-18,NA,"5e6100e4e55e13861438a7ac8c34db7086a903ea2f0725d2af9f06e0dda891fa",2024-01-19,"a3c0bedb54226cd8e15748fba7e92774f4f0918775a7518d63034021381b5c9d","N",NA,"e5e9cd75db530813ca8bf765f19003c53ca0d62db8bf8882f6a8d62d7ba6f68b",0,NA,1,2024-05-01 21:00:29,"13c95207c8280a1d76088bfeab5f599f732dbe30de7d7fb63f76c5d20e1342df",1,0,NA,NA,NA,1,2024-05-01 20:50:07,"10","58078",-96.9,46.886111,"West Fargo","ND","North Dakota","Cass","58102",-96.798609,46.893312,"Fargo","ND","Cass","93003","5e7d85ba9dd316b6df79ff28c97b418fc01b1596db681a2cf0bcbb05ea81a116","93003","Ventura","California","CA",-119.217135,34.270548,"5e7d85ba9dd316b6df79ff28c97b418fc01b1596db681a2cf0bcbb05ea81a116","93003","Ventura","California",NA,NA,NA,NA,NA,7,7,0,TRUE
4200478129628,"92287305e60fd17bc762bb883494871fc0d5f72f005eaec0b669c8c67ef5af9f","0aa5bda61f5b6378c2f8c50eb1e5669bb6b72ea6dfb37ad930782e58a0fe8a9c","89224641",2024-05-01 15:29:33,"c9f23dcc05ccf973ce322ef554540b08ec4ef05198a059888b910b8cced8ee30",NA,"001",92,"C03","G0",1.97,12.99,10.83,2012-12-20,NA,"227e371c46b8663accf9d69985a1db7074b3d499e6108ff14bca1b1e6c6bfd62",2011-03-17,"50c2073ded6f71d926c015cb3634190f447e11376efa47f699a58c013cad0211","N",NA,"5c66d267054e6d6b1d507afca98ea722aa9ebea0d72921b446d4220563c4025a",0,NA,1,2024-05-01 15:29:33,"b1ba1eee9bb497a4216071814d0ef0e28228194ff380721eb69af771d2402e6d",1,0,NA,NA,NA,1,2024-05-01 20:25:17,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17104",-76.855909,40.260352,"Harrisburg","PA","Dauphin","38671","f08017abcc05599c72e64e4bc0b68595933c60f5255651d321d4c4cc00c33fa4","38671","Southaven","Mississippi","MS",-89.993398,34.974697,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,TRUE
4200478129630,"7b874eaf1a71c736b81b297284975ff4d990c86987a6e691f44efa7992037f4b","710f739c371cc38abad77b4d657ecfb3b61acfb535099ed6839ca41fd57f3d20","89233063",2024-05-01 15:29:33,"c9f23dcc05ccf973ce322ef554540b08ec4ef05198a059888b910b8cced8ee30",NA,"001",92,"C01","G0",1.97,10.43,12.99,2012-12-20,NA,"227e371c46b8663accf9d69985a1db7074b3d499e6108ff14bca1b1e6c6bfd62",2011-03-17,"50c2073ded6f71d926c015cb3634190f447e11376efa47f699a58c013cad0211","N",NA,"5c66d267054e6d6b1d507afca98ea722aa9ebea0d72921b446d4220563c4025a",0,NA,1,2024-05-01 15:29:33,"b1ba1eee9bb497a4216071814d0ef0e28228194ff380721eb69af771d2402e6d",1,0,NA,NA,NA,1,2024-05-01 20:25:26,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17104",-76.855909,40.260352,"Harrisburg","PA","Dauphin","46816","63ff2f405808cfcadf6377b6d78eec9d57890c151416d9b614c8c936e83dee88","46816","Fort Wayne","Indiana","IN",-85.076819,41.01781,"63ff2f405808cfcadf6377b6d78eec9d57890c151416d9b614c8c936e83dee88","46816","Fort Wayne","Indiana",NA,NA,NA,NA,NA,4,4,0,TRUE
4200478129631,"8dc2a64f967635e8daa54a1ba3acdcda3cf52909c227d0e499a9b6fdaf385382","2d3dd47b58cb5afa2494b61fec364761904aad81b5380038e822a35fc05ab656","89239386",2024-05-01 15:29:33,"c9f23dcc05ccf973ce322ef554540b08ec4ef05198a059888b910b8cced8ee30",NA,"001",92,"C01","G0",2.76,11.61,10.83,2012-12-20,NA,"227e371c46b8663accf9d69985a1db7074b3d499e6108ff14bca1b1e6c6bfd62",2011-03-17,"50c2073ded6f71d926c015cb3634190f447e11376efa47f699a58c013cad0211","N",NA,"5c66d267054e6d6b1d507afca98ea722aa9ebea0d72921b446d4220563c4025a",0,NA,1,2024-05-01 15:29:33,"b1ba1eee9bb497a4216071814d0ef0e28228194ff380721eb69af771d2402e6d",1,0,NA,NA,NA,1,2024-05-01 20:20:17,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17104",-76.855909,40.260352,"Harrisburg","PA","Dauphin","06795","1d6c3a144837ce02540ceb5c53c2e1f1fc2a2f543f124ae47f5dca6544173d28","06795","Watertown","Connecticut","CT",-73.1257,41.605821,"1d6c3a144837ce02540ceb5c53c2e1f1fc2a2f543f124ae47f5dca6544173d28","06795","Watertown","Connecticut",NA,NA,NA,NA,NA,3,3,0,TRUE
4200478129632,"39bd37e521ca1a5856295c190b0da86c357b5fc4005d8cbd301a71e1607abb5b","a4821dd37cd9eb11bb683c0591bd274f0373c943d42f4b9ffec942a74d7f2700","89257984",2024-05-01 15:29:33,"c9f23dcc05ccf973ce322ef554540b08ec4ef05198a059888b910b8cced8ee30",NA,"001",92,"C03","G0",2.36,13.19,10.24,2012-12-20,NA,"227e371c46b8663accf9d69985a1db7074b3d499e6108ff14bca1b1e6c6bfd62",2011-03-17,"50c2073ded6f71d926c015cb3634190f447e11376efa47f699a58c013cad0211","N",NA,"5c66d267054e6d6b1d507afca98ea722aa9ebea0d72921b446d4220563c4025a",0,NA,1,2024-05-01 15:29:33,"b1ba1eee9bb497a4216071814d0ef0e28228194ff380721eb69af771d2402e6d",1,0,NA,NA,NA,1,2024-05-01 20:10:15,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17104",-76.855909,40.260352,"Harrisburg","PA","Dauphin","72956","18c331b5c95fef6cea90e112ebf6a792020dc48ac2e6e29a63a4e72f089ea374","72956","Van Buren","Arkansas","AR",-94.34022,35.443498,"18c331b5c95fef6cea90e112ebf6a792020dc48ac2e6e29a63a4e72f089ea374","72956","Van Buren","Arkansas",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129633,"a1fd50ab4605d91253311c5f75272701721a2f774af14f5c13ddb5b9c5d09a07","383d5d7ff06090df641fb2995a1b6b5b82f8b332488c9768265809225fda290e","89268263",2024-05-01 15:29:33,"c9f23dcc05ccf973ce322ef554540b08ec4ef05198a059888b910b8cced8ee30",NA,"001",92,"C03","G0",2.56,11.81,11.22,2012-12-20,NA,"227e371c46b8663accf9d69985a1db7074b3d499e6108ff14bca1b1e6c6bfd62",2011-03-17,"50c2073ded6f71d926c015cb3634190f447e11376efa47f699a58c013cad0211","N",NA,"5c66d267054e6d6b1d507afca98ea722aa9ebea0d72921b446d4220563c4025a",0,NA,1,2024-05-01 15:29:33,"b1ba1eee9bb497a4216071814d0ef0e28228194ff380721eb69af771d2402e6d",1,0,NA,NA,NA,1,2024-05-01 20:15:13,"10","17604",-76.278485,40.099859,"Lancaster","PA","Pennsylvania","Lancaster","17104",-76.855909,40.260352,"Harrisburg","PA","Dauphin","36460","5396b51d9819521220c2f3e5e533084b2b9645ff3eb0a428cee4f896b2fbaf57","36460","Monroeville","Alabama","AL",-87.327625,31.514812,"5396b51d9819521220c2f3e5e533084b2b9645ff3eb0a428cee4f896b2fbaf57","36460","Monroeville","Alabama",NA,NA,NA,NA,NA,5,5,0,TRUE
